theTimes theMdot theDWR theX theY theZ theAltitude theVx theVy theVz thePitch theYaw theAOA theMach thePdyn theFlux theThrust theDrag theAcc theAccProp theGuidFlag theVrel theFPARel theFPA theLON theLAT theNGV theDV_drag theDV_Prop theMass Flag_HSSep Flag_MPLSep stage thePOS_ECI_x thePOS_ECI_y thePOS_ECI_z theVEL_ECI_x theVEL_ECI_y theVEL_ECI_z theVREL_ECI_x theVREL_ECI_y theVREL_ECI_z
30.05738138 2895.3 222.314258 930712.0094 -5530818.624 3032695.942 2723.627034 468.5340566 -94.16927002 93.27601737 1.399713093 1.5707963 0.02112058968 0.6007123819 18453.84029 3654157.88 8389998.231 57230.04406 17.99834439 18.12193034 3 198.0161215 1.380587868 0.4107916578 -1.406272638 0.49850812 17.99834439 1.194569868 492.7424681 462974.8637 0 0 1 930712.0094 -5530818.624 3032695.942 468.5340566 -94.16927002 93.27601737 65.22040211 -162.0378601 93.27601737
30.06628539 2895.3 222.647165 930716.1814 -5530819.462 3032696.772 2725.358704 468.5709226 -94.22591056 93.30999755 1.399668573 1.5707963 0.02114135409 0.6009517072 18464.70914 3657689.911 8390086.24 57269.33234 17.99945195 18.12312959 3 198.090849 1.380523121 0.4109032349 -1.406272579 0.4985081205 17.99945195 1.195670934 492.9038312 462949.0839 0 0 1 930716.1814 -5530819.462 3032696.772 468.5709226 -94.22591056 93.30999755 65.25720698 -162.0948048 93.30999755
30.0751894 2895.3 222.9803446 930720.3537 -5530820.302 3032697.603 2727.091006 468.6077984 -94.2825571 93.34398182 1.399624053 1.5707963 0.02116210368 0.6011910803 18475.57955 3661224.075 8390174.281 57308.63354 18.00055969 18.12432903 3 198.1655874 1.38045839 0.4110147971 -1.406272519 0.498508121 18.00055969 1.196772817 493.065205 462923.3041 0 0 1 930720.3537 -5530820.302 3032697.603 468.6077984 -94.2825571 93.34398182 65.29402154 -162.1517556 93.34398182
30.08854541 2895.3 223.4805671 930726.6128 -5530821.561 3032698.85 2729.690644 468.6631303 -94.36753817 93.39496589 1.399557273 1.5707963 0.02119320031 0.6015502295 18491.88806 3666529.32 8390306.403 57367.60956 18.0022216 18.12612858 3 198.2777155 1.380361321 0.4111821122 -1.40627243 0.4985081217 18.0022216 1.198427175 493.3072858 462884.6345 0 0 1 930726.6128 -5530821.561 3032698.85 468.6631303 -94.36753817 93.39496589 65.34926156 -162.2371931 93.39496589
30.10190142 2895.3 223.9813259 930732.8727 -5530822.822 3032700.098 2732.291703 468.7184841 -94.45253276 93.44595917 1.399490493 1.5707963 0.02122426365 0.6019094861 18508.20003 3671839.364 8390438.597 57426.61462 18.00388388 18.12792859 3 198.3898681 1.380264286 0.4113493935 -1.40627234 0.4985081225 18.00388388 1.200083372 493.5493906 462845.9648 0 0 1 930732.8727 -5530822.822 3032700.098 468.7184841 -94.45253276 93.44595917 65.4045234 -162.3226442 93.44595917
30.11525743 2895.3 224.4825973 930739.1332 -5530824.084 3032701.347 2734.894186 468.7738597 -94.53754087 93.49696166 1.399423713 1.5707963 0.02125529374 0.6022688503 18524.51546 3677154.207 8390570.864 57485.64869 18.00554654 18.12972905 3 198.5020453 1.380167285 0.4115166411 -1.406272251 0.4985081232 18.00554654 1.201741412 493.7915194 462807.2952 0 0 1 930739.1332 -5530824.084 3032701.347 468.7738597 -94.53754087 93.49696166 65.45980707 -162.4081088 93.49696166
30.12861344 2895.3 224.984398 930745.3946 -5530825.348 3032702.596 2737.49809 468.8292574 -94.6225625 93.54797336 1.399356933 1.5707963 0.0212862906 0.6026283221 18540.83433 3682473.849 8390703.203 57544.71174 18.00720956 18.13152997 3 198.614247 1.380070318 0.4116838548 -1.406272161 0.4985081239 18.00720956 1.203401294 494.0336723 462768.6255 0 0 1 930745.3946 -5530825.348 3032702.596 468.8292574 -94.6225625 93.54797336 65.51511256 -162.493587 93.54797336
30.14864746 2895.3 225.7381587 930754.7879 -5530827.245 3032704.471 2741.406615 468.9123949 -94.7501203 93.62450818 1.399256763 1.5707963 0.02133272367 0.6031677316 18565.31906 3690462.31 8390901.847 57633.3606 18.0097048 18.13423221 3 198.7825956 1.379924931 0.411934612 -1.406272027 0.4985081251 18.0097048 1.205894574 494.3969468 462710.621 0 0 1 930754.7879 -5530827.245 3032704.471 468.9123949 -94.7501203 93.62450818 65.59811173 -162.6218298 93.62450818
30.16868147 2895.3 226.4930801 930764.183 -5530829.144 3032706.347 2745.318342 468.9955817 -94.87770854 93.70106373 1.399156593 1.5707963 0.02137908217 0.6037073835 18589.81145 3698461.569 8391100.653 57722.07452 18.01220087 18.13693547 3 198.9509995 1.37977962 0.412185293 -1.406271892 0.4985081262 18.01220087 1.208392008 494.7602753 462652.6165 0 0 1 930764.183 -5530829.144 3032706.347 468.9955817 -94.87770854 93.70106373 65.68116003 -162.7501031 93.70106373
30.18871549 2895.3 227.24923 930773.5797 -5530831.046 3032708.225 2749.233272 469.0788178 -95.00532722 93.77764002 1.399056423 1.5707963 0.02142536621 0.6042472778 18614.31148 3706471.624 8391299.623 57810.85341 18.01469778 18.13963977 3 199.1194586 1.379634385 0.4124358979 -1.406271757 0.4985081273 18.01469778 1.210893597 495.1236581 462594.612 0 0 1 930773.5797 -5530831.046 3032708.225 469.0788178 -95.00532722 93.77764002 65.76425748 -162.878407 93.77764002
30.20874951 2895.3 228.0065764 930782.978 -5530832.951 3032710.105 2753.151406 469.1621033 -95.13297635 93.85423705 1.398956252 1.5707963 0.02147157589 0.6047874148 18638.81909 3714492.476 8391498.755 57899.69718 18.01719553 18.1423451 3 199.2879731 1.379489225 0.4126864265 -1.406271622 0.4985081284 18.01719553 1.213399347 495.487095 462536.6076 0 0 1 930782.978 -5530832.951 3032710.105 469.1621033 -95.13297635 93.85423705 65.8474041 -163.0067415 93.85423705
30.23880053 2895.3 229.1448801 930797.0787 -5530835.812 3032712.927 2759.034616 469.2871241 -95.32450717 93.9691715 1.398805997 1.5707963 0.02154075124 0.6055980756 18675.59463 3726543.998 8391797.759 58033.08429 18.02094372 18.14640502 3 199.5408485 1.379271628 0.4130620764 -1.406271419 0.49850813 18.02094372 1.217165781 496.0323521 462449.6008 0 0 1 930797.0787 -5530835.812 3032712.927 469.2871241 -95.32450717 93.9691715 65.97221622 -163.1993006 93.9691715
30.26885156 2895.3 230.285912 930811.1831 -5530838.68 3032715.752 2764.92504 469.412256 -95.51610655 94.08415265 1.398655742 1.5707963 0.02160975989 0.6064092833 18712.387 3738619.812 8392097.129 58166.61685 18.02469381 18.15046727 3 199.7938484 1.379054201 0.4134375544 -1.406271215 0.4985081317 18.02469381 1.220941596 496.5777312 462362.5941 0 0 1 930811.1831 -5530838.68 3032715.752 469.412256 -95.51610655 94.08415265 66.09713902 -163.3919285 94.08415265
30.29890258 2895.3 231.4296319 930825.2913 -5530841.553 3032718.581 2770.822681 469.5374991 -95.70777453 94.19918052 1.398505487 1.5707963 0.02167860222 0.6072210383 18749.19605 3750719.914 8392396.866 58300.29455 18.02844579 18.15453183 3 200.0469729 1.378836944 0.4138128604 -1.406271011 0.4985081334 18.02844579 1.224726807 497.1232324 462275.5874 0 0 1 930825.2913 -5530841.553 3032718.581 469.5374991 -95.70777453 94.19918052 66.22217256 -163.5846252 94.19918052
30.32895361 2895.3 232.5761359 930839.4033 -5530844.432 3032721.414 2776.727541 469.6628533 -95.89951112 94.31425513 1.398355232 1.5707963 0.02174727858 0.6080333413 18786.02164 3762844.305 8392696.97 58434.11709 18.03219966 18.15859872 3 200.300222 1.378619855 0.4141879943 -1.406270806 0.498508135 18.03219966 1.228521426 497.6688558 462188.5806 0 0 1 930839.4033 -5530844.432 3032721.414 469.6628533 -95.89951112 94.31425513 66.34731687 -163.7773909 94.31425513
30.37403014 2895.3 234.3009867 930860.5783 -5530848.761 3032725.669 2785.598376 469.8510933 -96.18724472 94.48695472 1.398129849 1.5707963 0.02184998272 0.6092528243 18841.2907 3781076.427 8393147.815 58635.12175 18.03783403 18.16470342 3 200.6803295 1.378294539 0.4147503719 -1.406270498 0.4985081376 18.03783403 1.234231025 498.4875202 462058.0705 0 0 1 930860.5783 -5530848.761 3032725.669 469.8510933 -96.18724472 94.48695472 66.53524113 -164.0666686 94.48695472
30.41910668 2895.3 236.0319852 930881.7618 -5530853.104 3032729.932 2794.485471 470.0395837 -96.47513288 94.65975958 1.397904467 1.5707963 0.02195231546 0.6104735431 18896.59614 3799363.184 8393599.486 58836.45048 18.04347267 18.17081336 3 201.0607179 1.3779696 0.4153123612 -1.406270189 0.4985081401 18.04347267 1.239961864 499.3064598 461927.5604 0 0 1 930881.7618 -5530853.104 3032729.932 470.0395837 -96.47513288 94.65975958 66.72341489 -164.3561015 94.65975958
30.46418322 2895.3 237.7691679 930902.9538 -5530857.459 3032734.203 2803.388838 470.2283247 -96.76317567 94.83266977 1.397679084 1.5707963 0.02205427802 0.6116954997 18951.93745 3817704.57 8394051.984 59038.10218 18.04911559 18.17692854 3 201.4413872 1.377645039 0.4158739616 -1.406269879 0.4985081426 18.04911559 1.245713987 500.125675 461797.0503 0 0 1 930902.9538 -5530857.459 3032734.203 470.2283247 -96.76317567 94.83266977 66.9118383 -164.6456896 94.83266977
30.50925976 2895.3 239.5125136 930924.1544 -5530861.827 3032738.482 2812.308485 470.4173164 -97.05137319 95.00568536 1.397453701 1.5707963 0.02215587158 0.6129186958 19007.31414 3836100.573 8394505.309 59240.07575 18.0547628 18.18304897 3 201.8223377 1.377320853 0.4164351725 -1.406269568 0.4985081451 18.0547628 1.251487439 500.9451659 461666.5402 0 0 1 930924.1544 -5530861.827 3032738.482 470.4173164 -97.05137319 95.00568536 67.10051151 -164.9354331 95.00568536
30.57687456 2895.3 242.1391482 930955.9711 -5530868.404 3032744.914 2825.718506 470.7012746 -97.4839598 95.26540649 1.397115627 1.5707963 0.02230757272 0.614755818 19090.44441 3863796.963 8395186.85 59543.63716 18.06324167 18.19223947 3 202.3942911 1.376835276 0.4172762576 -1.406269099 0.4985081488 18.06324167 1.260187707 502.17492 461470.7751 0 0 1 930955.9711 -5530868.404 3032744.914 470.7012746 -97.4839598 95.26540649 67.38399004 -165.3703398 95.26540649
30.64448937 2895.3 244.7797033 930987.8071 -5530875.01 3032751.364 2839.165215 470.9857977 -97.91689508 95.52536512 1.396777553 1.5707963 0.02245845037 0.6165957393 19173.65142 3891616.176 8395870.255 59847.91645 18.07173023 18.20144182 3 202.9668784 1.376350537 0.4181164632 -1.406268627 0.4985081526 18.07173023 1.268936207 503.4052958 461275.0099 0 0 1 930987.8071 -5530875.01 3032751.364 470.9857977 -97.91689508 95.52536512 67.66803148 -165.8055966 95.52536512
30.71210418 2895.3 247.4342808 931019.6624 -5530881.645 3032757.832 2852.648647 471.2708864 -98.35017936 95.78556147 1.396439479 1.5707963 0.02260850855 0.6184384662 19256.93344 3919558.164 8396555.527 60152.90974 18.0802285 18.21065602 3 203.5401003 1.375866631 0.4189557877 -1.406268153 0.4985081564 18.0802285 1.277733085 504.6362943 461079.2448 0 0 1 931019.6624 -5530881.645 3032757.832 471.2708864 -98.35017936 95.78556147 67.95263634 -166.2412038 95.78556147
30.77971898 2895.3 250.1028676 931051.5369 -5530888.31 3032764.317 2866.168836 471.5565412 -98.78381294 96.04599575 1.396101405 1.5707963 0.02275775124 0.6202840046 19340.28875 3947622.874 8397242.667 60458.61311 18.08873651 18.21988211 3 204.1139574 1.375383554 0.4197942292 -1.406267677 0.4985081602 18.08873651 1.286578485 505.8679162 460883.4796 0 0 1 931051.5369 -5530888.31 3032764.317 471.5565412 -98.78381294 96.04599575 68.23780515 -166.6771617 96.04599575
30.88114119 2895.3 254.1321243 931099.385 -5530898.362 3032774.078 2886.518112 471.986086 -99.43491895 96.43709376 1.395594294 1.5707963 0.02298009488 0.6230575979 19465.45527 3989949.907 8398276.883 60918.49082 18.10151683 18.23374356 3 204.9759356 1.374660484 0.4210502317 -1.406266958 0.4985081659 18.10151683 1.299937906 507.7165198 460589.8319 0 0 1 931099.385 -5530898.362 3032774.078 471.986086 -99.43491895 96.43709376 68.6666169 -167.3317569 96.43709376
30.9825634 2895.3 258.1931037 931147.2767 -5530908.48 3032783.879 2906.950282 472.4169073 -100.0868127 96.82872835 1.395087183 1.5707963 0.02320062585 0.6258375525 19590.77674 4032552.694 8399315.312 61379.94351 18.1143192 18.24763185 3 205.8393472 1.373939256 0.4223042372 -1.406266233 0.4985081716 18.1143192 1.313407319 509.5665307 460296.1842 0 0 1 931147.2767 -5530908.48 3032783.879 472.4169073 -100.0868127 96.82872835 69.09670046 -167.9871429 96.82872835
31.08398561 2895.3 262.2859339 931195.2122 -5530918.664 3032793.72 2927.465461 472.8490071 -100.7394953 97.22090024 1.394580072 1.5707963 0.02341935727 0.62862389 19716.2471 4075430.973 8400357.96 61842.95718 18.12714371 18.26154704 3 206.7041944 1.373219855 0.4235562397 -1.406265502 0.4985081773 18.12714371 1.326987209 511.4179515 460002.5365 0 0 1 931195.2122 -5530918.664 3032793.72 472.8490071 -100.7394953 97.22090024 69.52805758 -168.643321 97.22090024
31.18540782 2895.3 266.4107064 931243.1915 -5530928.914 3032803.6 2948.063763 473.282387 -101.3929678 97.61361019 1.394072961 1.5707963 0.02363630215 0.6314166316 19841.86024 4118584.447 8401404.832 62307.51751 18.13999044 18.2754892 3 207.5704796 1.372502268 0.4248062333 -1.406264766 0.498508183 18.13999044 1.340678059 513.2707849 459708.8887 0 0 1 931243.1915 -5530928.914 3032803.6 473.282387 -101.3929678 97.61361019 69.96069005 -169.3002922 97.61361019
31.33754113 2895.3 272.6580553 931315.2431 -5530944.414 3032818.495 2979.117324 473.9348611 -102.37466 98.2036856 1.393312294 1.5707963 0.02395839789 0.6356177988 20030.53411 4183829.92 8402983.074 63007.22596 18.15930239 18.29645314 3 208.872609 1.371429258 0.4266774441 -1.40626365 0.4985081916 18.15930239 1.361423514 516.0526903 459268.4172 0 0 1 931315.2431 -5530944.414 3032818.495 473.9348611 -102.37466 98.2036856 70.61203387 -170.2872386 98.2036856
31.48967445 2895.3 278.977916 931387.3942 -5530960.063 3032833.48 3010.358562 474.5902256 -103.3581358 98.79497584 1.392551628 1.5707963 0.02427654587 0.6398334967 20219.49409 4249692.579 8404570.855 63710.3308 18.17866484 18.31747812 3 210.1779877 1.370360252 0.4285441022 -1.406262522 0.4985082002 18.17866484 1.38242133 518.8377897 458827.9456 0 0 1 931387.3942 -5530960.063 3032833.48 474.5902256 -103.3581358 98.79497584 71.26625721 -171.2759756 98.79497584
31.64180776 2895.3 285.3707253 931459.6453 -5530975.863 3032848.555 3041.787867 475.2484866 -104.3433987 99.38748348 1.391790961 1.5707963 0.02459078842 0.6440637989 20408.71862 4316170.994 8406168.194 64416.7798 18.19807808 18.33856436 3 211.4866237 1.369295205 0.4304061884 -1.406261381 0.4985082088 18.19807808 1.403673107 521.6260923 458387.474 0 0 1 931459.6453 -5530975.863 3032848.555 475.2484866 -104.3433987 99.38748348 71.92336609 -172.2665073 99.38748348
31.79394108 2895.3 291.8368274 931531.9966 -5530991.812 3032863.72 3073.40563 475.9096502 -105.3304528 99.98121108 1.391030295 1.5707963 0.02490116723 0.6483087795 20598.18577 4383263.555 8407775.111 65126.51909 18.21754242 18.35971208 3 212.7985253 1.368234073 0.432263684 -1.406260227 0.4985082175 18.21754242 1.425180437 524.4176075 457947.0024 0 0 1 931531.9966 -5530991.812 3032863.72 475.9096502 -105.3304528 99.98121108 72.5833666 -173.2588372 99.98121108
32.02214105 2895.3 301.6742265 931640.7129 -5531016.017 3032886.638 3121.18649 476.9068511 -106.8144003 100.8740956 1.389889295 1.5707963 0.0253595806 0.6547039356 20882.79251 4485049.949 8410203.489 66197.17538 18.24683543 18.39154941 3 214.7725189 1.366649621 0.4350412799 -1.40625847 0.4985082305 18.24683543 1.45792428 528.6109259 457286.295 0 0 1 931640.7129 -5531016.017 3032886.638 476.9068511 -106.8144003 100.8740956 73.57880248 -174.7507125 100.8740956
32.25034102 2895.3 311.6787333 931749.6574 -5531040.562 3032909.759 3169.39359 477.9106174 -108.3023993 101.7697397 1.388748295 1.5707963 0.02580952873 0.6611325403 21167.81801 4588207.256 8412653.53 67274.91496 18.27624519 18.42352632 3 216.753907 1.365073738 0.4378084454 -1.406256684 0.4985082436 18.27624519 1.491251914 532.8115255 456625.5876 0 0 1 931749.6574 -5531040.562 3032909.759 477.9106174 -108.3023993 101.7697397 74.58077895 -176.2466559 101.7697397
32.47854099 2895.3 321.8516039 931858.8317 -5531065.447 3032933.086 3218.028258 478.92097 -109.7944628 102.6681522 1.387607295 1.5707963 0.02625114443 0.6675948507 21453.18343 4692727.656 8415125.302 68359.53457 18.30577282 18.45564355 3 218.7427181 1.363506285 0.4405651218 -1.406254868 0.4985082568 18.30577282 1.525168522 537.0194383 455964.8803 0 0 1 931858.8317 -5531065.447 3032933.086 478.92097 -109.7944628 102.6681522 75.58931685 -177.7466805 102.6681522
32.70674096 2895.3 332.1941614 931968.2374 -5531090.673 3032956.617 3267.091831 479.9379298 -111.2906042 103.5693423 1.386466295 1.5707963 0.02668455738 0.6740911268 21738.80799 4798602.323 8417618.871 69450.82204 18.33541943 18.48790187 3 220.738981 1.361947127 0.4433112523 -1.406253022 0.4985082699 18.33541943 1.559679204 541.2346963 455304.1729 0 0 1 931968.2374 -5531090.673 3032956.617 479.9379298 -111.2906042 103.5693423 76.60443724 -179.2507999 103.5693423
33.04904092 2895.3 348.0289784 932132.7829 -5531129.153 3032992.301 3341.494318 481.4758049 -113.5424918 104.9263552 1.384754795 1.5707963 0.02731957289 0.683899803 22167.54903 4959931.697 8421400.246 71099.76865 18.38011499 18.53655558 3 223.7474107 1.359623656 0.4474105549 -1.406250195 0.4985082898 18.38011499 1.612570825 547.5714314 454313.1118 0 0 1 932132.7829 -5531129.153 3032992.301 481.4758049 -113.5424918 104.9263552 78.13950634 -181.5146863 104.9263552
33.39134087 2895.3 364.2529637 932297.8574 -5531168.405 3033028.451 3416.869395 483.0286669 -115.803631 106.2896693 1.383043296 1.5707963 0.02793683138 0.6937863949 22596.39826 5124247.85 8425231.052 72762.4307 18.42508487 18.58553105 3 226.7727711 1.357318125 0.4514858287 -1.406247299 0.4985083098 18.42508487 1.666826882 553.9248757 453322.0508 0 0 1 932297.8574 -5531168.405 3033028.451 483.0286669 -115.803631 106.2896693 79.68950593 -183.7878629 106.2896693
33.73364083 2895.3 380.8705298 932463.466 -5531208.433 3033065.068 3493.221625 484.5965889 -118.074069 107.6593164 1.381331796 1.5707963 0.02853673313 0.7037518187 23025.05703 5291507.225 8429111.519 74437.97195 18.47033326 18.63483093 3 229.8151625 1.355030121 0.4555369052 -1.406244332 0.4985083298 18.47033326 1.722463397 560.2951398 452330.9897 0 0 1 932463.466 -5531208.433 3033065.068 484.5965889 -118.074069 107.6593164 81.25450909 -186.0703772 107.6593164
34.07594079 2895.3 397.8861678 932629.6139 -5531249.239 3033102.155 3570.555595 486.1796453 -120.3538537 109.0353288 1.379620296 1.5707963 0.02911966432 0.7137970064 23453.21587 5461660.304 8433041.882 76125.50509 18.51586446 18.68445787 3 232.874687 1.352759247 0.4595636252 -1.406241295 0.49850835 18.51586446 1.779495848 566.6823353 451339.9286 0 0 1 932629.6139 -5531249.239 3033102.155 486.1796453 -120.3538537 109.0353288 82.8345898 -188.3622777 109.0353288
34.58939072 2895.3 424.1658261 932879.8583 -5531311.917 3033158.672 3688.407404 488.5827713 -123.7911634 111.1113548 1.377053046 1.5707963 0.02996305265 0.7290164243 24093.8124 5722191.893 8439031.493 78677.21794 18.58470135 18.75951738 3 237.4963247 1.349384223 0.4655577112 -1.406236603 0.4985083804 18.58470135 1.867696491 576.2951386 449853.337 0 0 1 932879.8583 -5531311.917 3033158.672 488.5827713 -123.7911634 111.1113548 85.23314536 -191.8178355 111.1113548
35.10284066 2895.3 451.366483 933131.3454 -5531376.364 3033216.258 3808.494172 491.0203765 -127.2497831 113.2018911 1.374485797 1.5707963 0.03077029493 0.7444207209 24731.43005 5988891.384 8445134.691 81250.37752 18.65420046 18.83532795 3 242.1571002 1.346045658 0.4714961907 -1.406231748 0.498508411 18.65420046 1.959118657 585.9466741 448366.7454 0 0 1 933131.3454 -5531376.364 3033216.258 491.0203765 -127.2497831 113.2018911 87.66605092 -195.2947939 113.2018911
35.61629059 2895.3 479.5035077 933384.093 -5531442.593 3033274.921 3930.831689 493.4927234 -130.7298879 115.3070551 1.371918547 1.5707963 0.03154253148 0.7600132571 25364.87917 6261507.556 8451352.28 83841.28477 18.72437844 18.91189888 3 246.8573777 1.342742391 0.4773786406 -1.406226725 0.4985084418 18.72437844 2.053806219 595.6373297 446880.1538 0 0 1 933384.093 -5531442.593 3033274.921 493.4927234 -130.7298879 115.3070551 90.13356837 -198.7933294 115.3070551
36.12974053 2895.3 508.5923931 933638.119 -5531510.614 3033334.669 4055.43588 496.0000802 -134.2316585 117.4269677 1.369351297 1.5707963 0.03228084395 0.775797486 25992.90842 6539751.557 8457685.068 86445.93255 18.79525289 18.9892396 3 251.5975301 1.339473322 0.4832046819 -1.406221532 0.4985084727 18.79525289 2.151799054 605.3674982 445393.5622 0 0 1 933638.119 -5531510.614 3033334.669 496.0000802 -134.2316585 117.4269677 92.63596495 -202.3136238 117.4269677
36.29125791 2895.3 517.9422487 933718.2959 -5531532.384 3033353.69 4095.104194 496.7961087 -135.3377296 118.0969038 1.36854371 1.5707963 0.03250624786 0.7808029735 26189.14067 6628391.848 8459701.14 87267.44312 18.817695 19.01372957 3 253.0969584 1.338451865 0.485025678 -1.406219863 0.4985084825 18.817695 2.183313368 608.4365683 444925.921 0 0 1 933718.2959 -5531532.384 3033353.69 496.7961087 -135.3377296 118.0969038 93.43040595 -203.4255415 118.0969038
36.4527753 2895.3 527.3883376 933798.6016 -5531554.333 3033372.819 4134.998899 497.5956373 -136.445969 118.7683156 1.367736124 1.5707963 0.0327284276 0.7858278931 26384.66464 6717545.711 8461728.718 88089.74559 18.84020846 19.03829697 3 254.6003825 1.337433658 0.4868410492 -1.406218177 0.4985084923 18.84020846 2.215159348 611.5096002 444458.2797 0 0 1 933798.6016 -5531554.333 3033372.819 497.5956373 -136.445969 118.7683156 94.22833401 -204.5396369 118.7683156
36.61429268 2895.3 536.9311492 933879.0368 -5531576.461 3033392.056 4175.1205 498.3986747 -137.5563827 119.4412072 1.366928537 1.5707963 0.03294741356 0.790872358 26579.4374 6807201.624 8463767.828 88912.69487 18.86279389 19.06294209 3 256.1078145 1.33641867 0.4886507863 -1.406216473 0.4985085021 18.86279389 2.247337956 614.5866064 443990.6384 0 0 1 933879.0368 -5531576.461 3033392.056 498.3986747 -137.5563827 119.4412072 95.02975779 -205.6559161 119.4412072
36.77581006 2895.3 546.5711372 933959.6019 -5531598.769 3033411.402 4215.469502 499.2052296 -138.6689769 120.1155825 1.36612095 1.5707963 0.03316323563 0.7959364829 26773.41534 6897347.626 8465818.495 89736.14241 18.88545189 19.08766524 3 257.6192666 1.335406871 0.4904548805 -1.406214752 0.4985085119 18.88545189 2.2798501 617.6675996 443522.9971 0 0 1 933959.6019 -5531598.769 3033411.402 499.2052296 -138.6689769 120.1155825 95.83468601 -206.7743851 120.1155825
36.85519909 2895.3 551.345158 933999.2491 -5531609.799 3033420.951 4235.385354 499.6029648 -139.2166516 120.4476032 1.365724005 1.5707963 0.03326816574 0.7984328866 26868.45751 6941833.211 8466830.683 90141.03088 18.89661552 19.09984586 3 258.3636671 1.334910711 0.4913395777 -1.4062139 0.4985085167 18.89661552 2.295952967 619.1834342 443293.1421 0 0 1 933999.2491 -5531609.799 3033420.951 499.6029648 -139.2166516 120.4476032 96.23161683 -207.3249509 120.4476032
36.93458811 2895.3 556.1428662 934038.9279 -5531620.874 3033430.527 4255.356326 500.0015387 -139.7648247 120.779966 1.365327059 1.5707963 0.033372342 0.8009339641 26963.28374 6986429.626 8467845.672 90851.00374 18.90710887 19.11204543 3 259.1090052 1.334415311 0.4922228554 -1.406213044 0.4985085216 18.90710887 2.312164049 620.7002366 443063.287 0 0 1 934038.9279 -5531620.874 3033430.527 500.0015387 -139.7648247 120.779966 96.62938328 -207.8760175 120.779966
37.01397714 2895.3 560.9642739 934078.6384 -5531631.991 3033440.129 4275.382474 500.4009259 -140.3134398 121.1126383 1.364930114 1.5707963 0.03347576801 0.8034395083 27057.87381 7031129.508 8468863.466 92078.08695 18.91645239 19.12426401 3 259.855211 1.333920667 0.4931046132 -1.406212183 0.4985085264 18.91645239 2.328557143 622.2180082 442833.432 0 0 1 934078.6384 -5531631.991 3033440.129 500.4009259 -140.3134398 121.1126383 97.02795973 -208.4275283 121.1126383
37.09336616 2895.3 565.8094618 934118.3806 -5531643.152 3033449.757 4295.463849 500.8011145 -140.8624702 121.4456046 1.364533169 1.5707963 0.03357844747 0.8059494272 27152.21519 7075928.423 8469884.066 93312.10635 18.92579632 19.13650162 3 260.6022519 1.333426775 0.4939848036 -1.406211318 0.4985085312 18.92579632 2.345179413 623.7367506 442603.577 0 0 1 934118.3806 -5531643.152 3033449.757 500.8011145 -140.8624702 121.4456046 97.42733441 -208.9794568 121.4456046
37.10081223 2895.3 566.2651152 934122.1098 -5531644.201 3033450.661 4297.35016 500.8386901 -140.9139861 121.4768492 1.364495939 1.5707963 0.03358803984 0.8061850622 27161.05068 7080135.214 8469979.935 93428.20231 18.92667273 19.13765039 3 260.6723612 1.33338049 0.4940672779 -1.406211237 0.4985085317 18.92667273 2.346750249 623.8792467 442582.0183 0 0 1 934122.1098 -5531644.201 3033450.661 500.8386901 -140.9139861 121.4768492 97.46483354 -209.0312446 121.4768492
37.10825831 2895.3 566.7209841 934125.8392 -5531645.251 3033451.566 4299.236957 500.8762728 -140.9655057 121.5080964 1.364458708 1.5707963 0.03359762568 0.8064207357 27169.88392 7084342.855 8470075.828 93544.35896 18.92754914 19.13879933 3 260.7424778 1.333334212 0.4941497384 -1.406211155 0.4985085322 18.92754914 2.348323116 624.0217513 442560.4597 0 0 1 934125.8392 -5531645.251 3033451.566 500.8762728 -140.9655057 121.5080964 97.50233968 -209.0830361 121.5080964
37.11570438 2895.3 567.1770678 934129.5689 -5531646.301 3033452.471 4301.124241 500.9138625 -141.0170289 121.5393462 1.364421478 1.5707963 0.03360720498 0.8066564477 27178.7149 7088551.344 8470171.746 93660.57629 18.92842556 19.13994843 3 260.8126017 1.33328794 0.494232185 -1.406211074 0.4985085326 18.92842556 2.349898014 624.1642645 442538.9011 0 0 1 934129.5689 -5531646.301 3033452.471 500.9138625 -141.0170289 121.5393462 97.53985283 -209.1348313 121.5393462
37.12315045 2895.3 567.6333659 934133.2989 -5531647.351 3033453.376 4303.012011 500.9514592 -141.0685556 121.5705985 1.364384248 1.5707963 0.03361677776 0.8068921981 27187.54362 7092760.682 8470267.688 93776.85426 18.92930199 19.1410977 3 260.8827329 1.333241675 0.4943146177 -1.406210992 0.4985085331 18.92930199 2.351474945 624.3067862 442517.3425 0 0 1 934133.2989 -5531647.351 3033453.376 500.9514592 -141.0685556 121.5705985 97.577373 -209.1866301 121.5705985
37.12364167 2895.3 567.663473 934133.5449 -5531647.42 3033453.436 4303.136566 500.9539397 -141.071955 121.5726604 1.364381792 1.5707963 0.03361740905 0.8069077521 27188.12598 7093038.404 8470274.019 93784.52733 18.9293598 19.14117353 3 260.8873598 1.333238623 0.4943200554 -1.406210987 0.4985085331 18.9293598 2.351579048 624.3161887 442515.9203 0 0 1 934133.5449 -5531647.42 3033453.436 500.9539397 -141.071955 121.5726604 97.57984848 -209.1900474 121.5726604
